1356;43647;7;27;1;107;44;1;23;44;23;2
1357;43640;6;26;1;106;37;24;23;54;23;2
1358;43814;12;50;7;712;85;15;12;22;156;1
1359;43692;8;33;4;408;54;15;24;21;96;2
1360;43735;9;39;5;509;62;27;17;44;113;2
1361;43640;6;26;1;106;37;24;10;38;10;2
1362;43722;9;37;6;609;63;14;22;25;142;2
1363;43692;8;33;4;408;54;15;16;10;88;1
1364;43629;6;24;4;406;40;13;18;55;90;1
1365;43829;12;1;1;112;79;30;19;12;19;2
1366;43751;10;41;7;710;71;13;19;6;163;1
1367;43625;6;23;7;706;43;9;20;30;164;1
1368;43667;7;29;7;707;50;21;13;9;157;1
1369;43812;12;50;5;512;83;13;13;17;109;1
1370;43818;12;51;4;412;82;19;8;32;80;1
1371;43705;8;35;3;308;53;28;16;53;64;2
1372;43698;8;34;3;308;53;21;21;3;69;1
1373;43618;6;22;7;706;43;2;16;9;160;1
1374;43629;6;24;4;406;40;13;17;42;89;1
1375;43678;8;31;4;408;54;1;20;37;92;1
1376;43700;8;34;5;508;55;23;18;26;114;1
1377;43611;5;21;7;705;36;26;17;48;161;2
1378;43652;7;27;6;607;49;6;19;8;139;1
1379;43686;8;32;5;508;55;9;16;50;112;1
1380;43639;6;25;7;706;43;23;4;32;148;2
1381;43563;4;15;1;104;23;8;20;26;20;2
1382;43624;6;23;6;606;42;8;1;4;121;2
1383;43813;12;50;6;612;84;14;7;52;127;1
1384;43750;10;41;6;610;70;12;22;13;142;2
1385;43506;2;6;7;702;15;10;19;15;163;1
1386;43813;12;50;6;612;84;14;19;56;139;1
1387;43644;6;26;5;506;41;28;15;8;111;1
1388;43680;8;31;6;608;56;3;9;35;129;1
1389;43735;9;39;5;509;62;27;18;25;114;1
1390;43820;12;51;6;612;84;21;22;17;142;1
1391;43624;6;23;6;606;42;8;1;7;121;2
1392;43739;10;40;2;210;66;1;18;47;42;2
1393;43826;12;52;5;512;83;27;13;36;109;1
1394;43667;7;29;7;707;50;21;16;38;160;1
1395;43716;9;36;7;709;64;8;23;46;167;2
1396;43620;6;23;2;206;38;4;15;51;39;2
1397;43622;6;23;4;406;40;6;22;57;94;1
1398;43814;12;50;7;712;85;15;7;2;151;1
1399;43696;8;34;1;108;51;19;19;42;19;2
1400;43500;2;6;1;102;9;4;19;57;19;2
1401;43585;4;18;2;204;24;30;16;40;40;2
1402;43650;7;27;4;407;47;4;20;14;92;1
1403;43821;12;51;7;712;85;22;1;21;145;2
1404;43673;7;30;6;607;49;27;10;55;130;1
1405;43495;1;5;3;301;4;30;7;48;55;1
1406;43611;5;21;7;705;36;26;20;41;164;1
1407;43730;9;38;7;709;64;22;12;42;156;1
1408;43758;10;42;7;710;71;20;10;57;154;1
1409;43696;8;34;1;108;51;19;14;40;14;2
1410;43608;5;21;4;405;33;23;16;3;88;2
1411;43652;7;27;6;607;49;6;1;53;121;2
1412;43548;3;12;7;703;22;24;14;41;158;1
1413;43546;3;12;5;503;20;22;23;17;119;2
1414;43707;8;35;5;508;55;30;18;38;114;1
1415;43814;12;50;7;712;85;15;1;48;145;2
1416;43775;11;45;3;311;74;6;12;52;60;2
1417;43530;3;10;3;303;18;6;22;51;70;2
1418;43797;11;48;4;411;75;28;20;42;92;1
1419;43679;8;31;5;508;55;2;7;33;103;1
1420;43670;7;30;3;307;46;24;8;14;56;1
1421;43721;9;37;5;509;62;13;11;24;107;1
1422;43807;12;49;7;712;85;8;12;12;156;1
1423;43772;11;44;7;711;78;3;9;30;153;1
1424;43483;1;3;5;501;6;18;8;38;104;1
1425;43709;9;35;7;709;64;1;13;23;157;1
1426;43702;8;34;7;708;57;25;10;42;154;1
1427;43507;2;7;1;102;9;11;18;28;18;2
1428;43665;7;29;5;507;48;19;12;39;108;1
1429;43660;7;28;7;707;50;14;6;58;150;1
1430;43588;5;18;5;505;34;3;18;29;114;1
1431;43714;9;36;5;509;62;6;12;49;108;1
1432;43487;1;4;2;201;3;22;19;18;43;1
1433;43761;10;43;3;310;67;23;19;17;67;1
1434;43770;11;44;5;511;76;1;20;5;116;1
1435;43666;7;29;6;607;49;20;18;16;138;1
1436;43563;4;15;1;104;23;8;15;39;15;2
1437;43603;5;20;6;605;35;18;8;36;128;1
1438;43723;9;37;7;709;64;15;12;21;156;1
1439;43806;12;49;6;612;84;7;18;12;138;1
1440;43560;4;14;5;504;27;5;18;57;114;1
1441;43728;9;38;5;509;62;20;11;35;107;1
1442;43765;10;43;7;710;71;27;21;59;165;1
1443;43705;8;35;3;308;53;28;14;16;62;2
1444;43726;9;38;3;309;60;18;9;55;57;2
1445;43806;12;49;6;612;84;7;5;54;125;2
1446;43703;8;35;1;108;51;26;9;50;9;2
1447;43666;7;29;6;607;49;20;19;58;139;1
1448;43739;10;40;2;210;66;1;21;17;45;2
1449;43813;12;50;6;612;84;14;18;38;138;1
1450;43540;3;11;6;603;21;16;9;26;129;1
1451;43639;6;25;7;706;43;23;12;38;156;1
1452;43820;12;51;6;612;84;21;18;58;138;1
1453;43722;9;37;6;609;63;14;13;31;133;2
1454;43588;5;18;5;505;34;3;8;58;104;1
1455;43626;6;24;1;106;37;10;5;26;5;2
1456;43486;1;4;1;101;2;21;7;40;7;2
1457;43567;4;15;5;504;27;12;18;10;114;1
1458;43518;2;8;5;502;13;22;18;54;114;1
1459;43492;1;4;7;701;8;27;7;12;151;1
1460;43531;3;10;4;403;19;7;16;49;88;1
1461;43639;6;25;7;706;43;23;9;10;153;1
1462;43762;10;43;4;410;68;24;18;32;90;1
1463;43477;1;2;6;601;7;12;19;4;139;1
1464;43682;8;32;1;108;51;5;14;21;14;2
1465;43783;11;46;4;411;75;14;15;26;87;2
1466;43509;2;7;3;302;11;13;19;50;67;1
1467;43751;10;41;7;710;71;13;21;26;165;1
1468;43477;1;2;6;601;7;12;6;39;126;1
1469;43700;8;34;5;508;55;23;10;6;106;1
1470;43828;12;52;7;712;85;29;7;21;151;1
1471;43491;1;4;6;601;7;26;18;13;138;1
1472;43635;6;25;3;306;39;19;18;58;66;1
1473;43674;7;30;7;707;50;28;18;31;162;1
1474;43706;8;35;4;408;54;29;18;37;90;1
1475;43711;9;36;2;209;59;3;13;51;37;2
1476;43554;3;13;6;603;21;30;17;49;137;1
1477;43765;10;43;7;710;71;27;13;49;157;1
1478;43687;8;32;6;608;56;10;18;57;138;1
1479;43482;1;3;4;401;5;17;8;3;80;1
1480;43821;12;51;7;712;85;22;23;50;167;2
1481;43597;5;19;7;705;36;12;21;33;165;1
1482;43694;8;33;6;608;56;17;19;26;139;1
1483;43611;5;21;7;705;36;26;21;53;165;1
1484;43650;7;27;4;407;47;4;20;13;92;1
1485;43536;3;11;2;203;17;12;20;33;44;1
1486;43564;4;15;2;204;24;9;24;56;48;2
1487;43545;3;12;4;403;19;21;22;58;94;1
1488;43638;6;25;6;606;42;22;24;57;144;2
1489;43687;8;32;6;608;56;10;8;15;128;1
1490;43751;10;41;7;710;71;13;24;46;168;2
1491;43682;8;32;1;108;51;5;7;41;7;2
1492;43689;8;33;1;108;51;12;19;28;19;2
1493;43766;10;44;1;110;65;28;11;4;11;2
1494;43659;7;28;6;607;49;13;4;3;124;2
1495;43757;10;42;6;610;70;19;15;50;135;2
1496;43670;7;30;3;307;46;24;17;33;65;1
1497;43552;3;13;4;403;19;28;19;49;91;1
1498;43573;4;16;4;404;26;18;14;52;86;2
1499;43531;3;10;4;403;19;7;8;31;80;1
1500;43681;8;31;7;708;57;4;9;13;153;1
1501;43772;11;44;7;711;78;3;11;27;155;1
1502;43541;3;11;7;703;22;17;18;39;162;1
1503;43610;5;21;6;605;35;25;15;12;135;2
1504;43674;7;30;7;707;50;28;17;26;161;1
1505;43663;7;29;3;307;46;17;14;35;62;1
1506;43522;2;9;2;202;10;26;8;33;32;1
1507;43595;5;19;5;505;34;10;10;8;106;2
1508;43800;12;48;7;712;85;1;24;29;168;2
1509;43709;9;35;7;709;64;1;18;32;162;1
1510;43591;5;19;1;105;30;6;19;24;19;2
1511;43650;7;27;4;407;47;4;11;17;83;1
1512;43623;6;23;5;506;41;7;13;47;109;1
1513;43695;8;33;7;708;57;18;19;14;163;1
1514;43479;1;3;1;101;2;14;17;17;17;2
1515;43681;8;31;7;708;57;4;12;0;156;1
1516;43634;6;25;2;206;38;18;17;12;41;2
1517;43735;9;39;5;509;62;27;20;16;116;1
1518;43709;9;35;7;709;64;1;18;10;162;1
1519;43695;8;33;7;708;57;18;7;33;151;1
1520;43471;1;1;7;701;8;6;17;38;161;1
1521;43526;3;9;6;603;21;2;18;0;138;1
1522;43484;1;3;6;601;7;19;19;7;139;1
1523;43713;9;36;4;409;61;5;21;58;93;2
1524;43693;8;33;5;508;55;16;13;7;109;1
1525;43498;2;5;6;602;14;2;12;9;132;1
1526;43804;12;49;4;412;82;5;15;28;87;2
1527;43766;10;44;1;110;65;28;14;25;14;2
1528;43476;1;2;5;501;6;11;19;2;115;1
1529;43471;1;1;7;701;8;6;21;18;165;1
1530;43700;8;34;5;508;55;23;11;4;107;1
1531;43708;8;35;6;608;56;31;10;23;130;1
1532;43807;12;49;7;712;85;8;12;21;156;1
1533;43479;1;3;1;101;2;14;21;1;21;2
1534;43562;4;14;7;704;29;7;19;37;163;1
1535;43821;12;51;7;712;85;22;11;32;155;1
1536;43716;9;36;7;709;64;8;7;1;151;1
1537;43820;12;51;6;612;84;21;12;14;132;1
1538;43590;5;18;7;705;36;5;15;11;159;2
1539;43562;4;14;7;704;29;7;19;2;163;1
1540;43640;6;26;1;106;37;24;13;55;13;2
1541;43630;6;24;5;506;41;14;14;40;110;1
1542;43629;6;24;4;406;40;13;3;32;75;2
1543;43743;10;40;6;610;70;5;11;57;131;1
1544;43695;8;33;7;708;57;18;17;5;161;1
1545;43625;6;23;7;706;43;9;19;8;163;1
1546;43827;12;52;6;612;84;28;23;17;143;2
1547;43766;10;44;1;110;65;28;19;39;19;2
1548;43668;7;30;1;107;44;22;11;27;11;2
1549;43814;12;50;7;712;85;15;12;40;156;1
1550;43555;3;13;7;703;22;31;21;6;165;1
1551;43755;10;42;4;410;68;17;3;43;75;2
1552;43581;4;17;5;504;27;26;19;55;115;1
1553;43713;9;36;4;409;61;5;12;28;84;2
1554;43735;9;39;5;509;62;27;21;57;117;1
1555;43660;7;28;7;707;50;14;12;38;156;1
1556;43547;3;12;6;603;21;23;1;31;121;2
1557;43491;1;4;6;601;7;26;13;50;133;1
1558;43660;7;28;7;707;50;14;20;18;164;1
1559;43604;5;20;7;705;36;19;16;5;160;2
1560;43759;10;43;1;110;65;21;7;44;7;2
1561;43694;8;33;6;608;56;17;11;18;131;1
1562;43810;12;50;3;312;81;11;12;48;60;1
1563;43825;12;52;4;412;82;26;16;28;88;1
1564;43590;5;18;7;705;36;5;21;39;165;1
1565;43619;6;23;1;106;37;3;23;21;23;2
1566;43561;4;14;6;604;28;6;13;5;133;1
1567;43709;9;35;7;709;64;1;23;0;167;2
1568;43725;9;38;2;209;59;17;13;6;37;2
1569;43695;8;33;7;708;57;18;18;50;162;1
1570;43682;8;32;1;108;51;5;6;38;6;2
1571;43796;11;48;3;311;74;27;16;45;64;2
1572;43819;12;51;5;512;83;20;10;43;106;1
1573;43756;10;42;5;510;69;18;14;53;110;1
1574;43820;12;51;6;612;84;21;10;52;130;1
1575;43775;11;45;3;311;74;6;12;6;60;2
1576;43703;8;35;1;108;51;26;10;20;10;2
1577;43695;8;33;7;708;57;18;22;3;166;1
1578;43786;11;46;7;711;78;17;22;25;166;2
1579;43521;2;9;1;102;9;25;20;10;20;2
1580;43666;7;29;6;607;49;20;16;21;136;1
1581;43672;7;30;5;507;48;26;13;12;109;1
1582;43475;1;2;4;401;5;10;21;43;93;1
1583;43599;5;20;2;205;31;14;19;23;43;2
1584;43793;11;47;7;711;78;24;9;0;153;1
1585;43702;8;34;7;708;57;25;15;32;159;1
1586;43503;2;6;4;402;12;7;18;57;90;1
1587;43681;8;31;7;708;57;4;23;59;167;2
1588;43673;7;30;6;607;49;27;6;2;126;1
1589;43813;12;50;6;612;84;14;11;21;131;1
1590;43681;8;31;7;708;57;4;18;49;162;1
1591;43478;1;2;7;701;8;13;7;6;151;1
1592;43626;6;24;1;106;37;10;7;9;7;2
1593;43471;1;1;7;701;8;6;2;0;146;2
1594;43686;8;32;5;508;55;9;21;9;117;1
1595;43667;7;29;7;707;50;21;9;57;153;1
1596;43613;5;22;2;205;31;28;19;43;43;2
1597;43618;6;22;7;706;43;2;21;59;165;1
1598;43638;6;25;6;606;42;22;17;46;137;1
1599;43639;6;25;7;706;43;23;14;33;158;1
1600;43660;7;28;7;707;50;14;13;25;157;1
1601;43583;4;17;7;704;29;28;23;36;167;2
1602;43674;7;30;7;707;50;28;7;43;151;1
1603;43827;12;52;6;612;84;28;18;40;138;1
1604;43707;8;35;5;508;55;30;9;15;105;1
1605;43699;8;34;4;408;54;22;16;30;88;1
1606;43658;7;28;5;507;48;12;19;38;115;1
1607;43660;7;28;7;707;50;14;15;32;159;1
1608;43728;9;38;5;509;62;20;24;45;120;2
1609;43737;9;39;7;709;64;29;7;25;151;1
1610;43695;8;33;7;708;57;18;7;34;151;1
1611;43645;6;26;6;606;42;29;16;50;136;1
1612;43639;6;25;7;706;43;23;19;15;163;1
1613;43617;6;22;6;606;42;1;10;3;130;1
1614;43764;10;43;6;610;70;26;3;42;123;2
1615;43611;5;21;7;705;36;26;17;53;161;2
1616;43779;11;45;7;711;78;10;13;56;157;1
1617;43784;11;46;5;511;76;15;18;9;114;1
1618;43706;8;35;4;408;54;29;12;49;84;1
1619;43668;7;30;1;107;44;22;19;12;19;2
1620;43478;1;2;7;701;8;13;22;49;166;1
1621;43650;7;27;4;407;47;4;22;20;94;1
1622;43768;10;44;3;310;67;30;21;45;69;2
1623;43624;6;23;6;606;42;8;8;58;128;1
1624;43744;10;40;7;710;71;6;12;30;156;1
1625;43581;4;17;5;504;27;26;19;5;115;1
1626;43708;8;35;6;608;56;31;20;6;140;1
1627;43733;9;39;3;309;60;25;18;38;66;2
1628;43555;3;13;7;703;22;31;18;52;162;1
1629;43601;5;20;4;405;33;16;9;33;81;2
1630;43470;1;1;6;601;7;5;19;54;139;1
1631;43605;5;21;1;105;30;20;19;5;19;2
1632;43653;7;27;7;707;50;7;17;40;161;1
1633;43597;5;19;7;705;36;12;10;57;154;2
1634;43677;7;31;3;307;46;31;9;41;57;1
1635;43479;1;3;1;101;2;14;7;26;7;2
1636;43757;10;42;6;610;70;19;1;27;121;2
1637;43688;8;32;7;708;57;11;14;55;158;1
1638;43594;5;19;4;405;33;9;13;38;85;2
1639;43613;5;22;2;205;31;28;11;39;35;2
1640;43630;6;24;5;506;41;14;6;51;102;1
1641;43713;9;36;4;409;61;5;12;17;84;2
1642;43779;11;45;7;711;78;10;23;19;167;2
1643;43800;12;48;7;712;85;1;2;16;146;2
1644;43480;1;3;2;201;3;15;16;55;40;2
1645;43502;2;6;3;302;11;6;15;0;63;2
1646;43610;5;21;6;605;35;25;11;3;131;2
1647;43639;6;25;7;706;43;23;10;14;154;1
1648;43822;12;52;1;112;79;23;19;21;19;2
1649;43728;9;38;5;509;62;20;21;8;117;1
1650;43610;5;21;6;605;35;25;1;49;121;2
1651;43772;11;44;7;711;78;3;19;55;163;1
1652;43776;11;45;4;411;75;7;13;47;85;2
1653;43681;8;31;7;708;57;4;19;15;163;1
1654;43734;9;39;4;409;61;26;16;51;88;2
1655;43826;12;52;5;512;83;27;20;39;116;1
1656;43726;9;38;3;309;60;18;21;24;69;2
1657;43814;12;50;7;712;85;15;23;19;167;2
1658;43526;3;9;6;603;21;2;9;31;129;1
1659;43628;6;24;3;306;39;12;16;34;64;2
1660;43702;8;34;7;708;57;25;19;58;163;1
1661;43805;12;49;5;512;83;6;18;58;114;1
1662;43576;4;16;7;704;29;21;16;28;160;1
1663;43827;12;52;6;612;84;28;19;17;139;1
1664;43477;1;2;6;601;7;12;1;11;121;2
1665;43663;7;29;3;307;46;17;18;27;66;1
1666;43788;11;47;2;211;73;19;16;34;40;2
1667;43469;1;1;5;501;6;4;3;52;99;2
1668;43763;10;43;5;510;69;25;24;19;120;2
1669;43812;12;50;5;512;83;13;19;12;115;1
1670;43593;5;19;3;305;32;8;9;9;57;2
1671;43570;4;16;1;104;23;15;8;28;8;2
1672;43505;2;6;6;602;14;9;8;3;128;1
1673;43490;1;4;5;501;6;25;12;18;108;1
1674;43737;9;39;7;709;64;29;18;41;162;1
1675;43632;6;24;7;706;43;16;19;16;163;1
1676;43806;12;49;6;612;84;7;23;9;143;2
1677;43477;1;2;6;601;7;12;1;16;121;2
1678;43571;4;16;2;204;24;16;21;34;45;2
1679;43558;4;14;3;304;25;3;3;44;51;2
1680;43616;5;22;5;505;34;31;1;43;97;2
1681;43772;11;44;7;711;78;3;9;14;153;1
1682;43777;11;45;5;511;76;8;13;26;109;1
1683;43665;7;29;5;507;48;19;14;31;110;1
1684;43484;1;3;6;601;7;19;8;13;128;1
1685;43814;12;50;7;712;85;15;1;15;145;2
1686;43547;3;12;6;603;21;23;15;17;135;2
1687;43569;4;15;7;704;29;14;19;1;163;1
1688;43497;2;5;5;502;13;1;23;15;119;2
1689;43484;1;3;6;601;7;19;7;41;127;1
1690;43485;1;3;7;701;8;20;10;21;154;1
1691;43824;12;52;3;312;81;25;21;36;69;1
1692;43819;12;51;5;512;83;20;17;37;113;1
1693;43733;9;39;3;309;60;25;20;3;68;2
1694;43824;12;52;3;312;81;25;12;36;60;1
1695;43596;5;19;6;605;35;11;9;55;129;2
1696;43654;7;28;1;107;44;8;22;49;22;2
1697;43609;5;21;5;505;34;24;22;39;118;2
1698;43490;1;4;5;501;6;25;8;20;104;1
1699;43467;1;1;3;301;4;2;17;18;65;1
1700;43665;7;29;5;507;48;19;19;40;115;1
1701;43821;12;51;7;712;85;22;20;31;164;1
1702;43613;5;22;2;205;31;28;4;40;28;2
1703;43771;11;44;6;611;77;2;12;53;132;2
1704;43501;2;6;2;202;10;5;13;34;37;2
1705;43813;12;50;6;612;84;14;12;30;132;1
1706;43725;9;38;2;209;59;17;24;0;48;2
1707;43471;1;1;7;701;8;6;23;9;167;1
1708;43702;8;34;7;708;57;25;11;0;155;1
1709;43736;9;39;6;609;63;28;10;36;130;2
1710;43686;8;32;5;508;55;9;9;52;105;1
1711;43662;7;29;2;207;45;16;12;28;36;1
1712;43729;9;38;6;609;63;21;5;7;125;2
1713;43666;7;29;6;607;49;20;23;7;143;2
1714;43803;12;49;3;312;81;4;16;11;64;2
1715;43806;12;49;6;612;84;7;19;4;139;1
1716;43761;10;43;3;310;67;23;22;7;70;2
1717;43707;8;35;5;508;55;30;20;1;116;1
1718;43727;9;38;4;409;61;19;22;25;94;2
1719;43485;1;3;7;701;8;20;22;3;166;1
1720;43708;8;35;6;608;56;31;22;22;142;1
1721;43521;2;9;1;102;9;25;15;5;15;2
1722;43798;11;48;5;511;76;29;24;51;120;2
1723;43470;1;1;6;601;7;5;16;53;136;1
1724;43604;5;20;7;705;36;19;23;37;167;2
1725;43811;12;50;4;412;82;12;12;52;84;1
1726;43687;8;32;6;608;56;10;11;52;131;1
1727;43504;2;6;5;502;13;8;22;39;118;1
1728;43622;6;23;4;406;40;6;19;31;91;1
1729;43492;1;4;7;701;8;27;23;21;167;1
1730;43687;8;32;6;608;56;10;16;35;136;1
1731;43693;8;33;5;508;55;16;13;44;109;1
1732;43666;7;29;6;607;49;20;1;0;121;2
1733;43655;7;28;2;207;45;9;14;17;38;2
1734;43643;6;26;4;406;40;27;18;26;90;1
1735;43597;5;19;7;705;36;12;12;31;156;1
1736;43471;1;1;7;701;8;6;18;52;162;1
1737;43729;9;38;6;609;63;21;17;39;137;2
1738;43473;1;2;2;201;3;8;18;31;42;1
1739;43701;8;34;6;608;56;24;7;37;127;1
1740;43640;6;26;1;106;37;24;15;45;15;2
1741;43793;11;47;7;711;78;24;13;30;157;1
1742;43645;6;26;6;606;42;29;17;11;137;1
1743;43805;12;49;5;512;83;6;23;35;119;2
1744;43781;11;46;2;211;73;12;17;8;41;2
1745;43761;10;43;3;310;67;23;22;25;70;2
1746;43484;1;3;6;601;7;19;17;8;137;1
1747;43702;8;34;7;708;57;25;21;44;165;1
1748;43732;9;39;2;209;59;24;16;11;40;2
1749;43694;8;33;6;608;56;17;17;28;137;1
1750;43702;8;34;7;708;57;25;18;11;162;1
1751;43562;4;14;7;704;29;7;15;48;159;2
1752;43793;11;47;7;711;78;24;9;16;153;1
1753;43763;10;43;5;510;69;25;18;35;114;1
1754;43658;7;28;5;507;48;12;12;7;108;1
1755;43519;2;8;6;602;14;23;14;56;134;1
1756;43646;6;26;7;706;43;30;23;56;167;2
1757;43716;9;36;7;709;64;8;18;57;162;1
1758;43683;8;32;2;208;52;6;21;42;45;2
1759;43764;10;43;6;610;70;26;23;20;143;2
1760;43597;5;19;7;705;36;12;19;18;163;1
1761;43631;6;24;6;606;42;15;23;35;143;2
1762;43706;8;35;4;408;54;29;19;49;91;1
1763;43660;7;28;7;707;50;14;9;0;153;1
1764;43596;5;19;6;605;35;11;20;59;140;1
1765;43781;11;46;2;211;73;12;19;11;43;2
1766;43597;5;19;7;705;36;12;19;18;163;1
1767;43483;1;3;5;501;6;18;12;43;108;1
1768;43625;6;23;7;706;43;9;15;18;159;1
1769;43651;7;27;5;507;48;5;16;30;112;1
1770;43497;2;5;5;502;13;1;12;51;108;1
1771;43589;5;18;6;605;35;4;4;18;124;2
1772;43745;10;41;1;110;65;7;17;38;17;2
1773;43826;12;52;5;512;83;27;18;57;114;1
1774;43471;1;1;7;701;8;6;17;3;161;1
1775;43799;11;48;6;611;77;30;16;0;136;2
1776;43548;3;12;7;703;22;24;19;27;163;1
1777;43675;7;31;1;107;44;29;21;45;21;2
1778;43686;8;32;5;508;55;9;18;33;114;1
1779;43629;6;24;4;406;40;13;18;59;90;1
1780;43765;10;43;7;710;71;27;1;24;145;2
1781;43597;5;19;7;705;36;12;8;15;152;1
1782;43492;1;4;7;701;8;27;20;23;164;1
1783;43776;11;45;4;411;75;7;20;54;92;1
1784;43666;7;29;6;607;49;20;19;51;139;1
1785;43576;4;16;7;704;29;21;6;6;150;1
1786;43597;5;19;7;705;36;12;12;11;156;1
1787;43679;8;31;5;508;55;2;21;38;117;1
1788;43477;1;2;6;601;7;12;5;19;125;1
1789;43722;9;37;6;609;63;14;14;16;134;2
1790;43494;1;5;2;201;3;29;23;3;47;2
1791;43512;2;7;6;602;14;16;24;27;144;2
1792;43674;7;30;7;707;50;28;17;20;161;1
1793;43802;12;49;2;212;80;3;17;58;41;2
1794;43635;6;25;3;306;39;19;20;6;68;1
1795;43681;8;31;7;708;57;4;14;42;158;1
1796;43730;9;38;7;709;64;22;16;32;160;2
1797;43652;7;27;6;607;49;6;16;12;136;1
1798;43814;12;50;7;712;85;15;22;27;166;1
1799;43755;10;42;4;410;68;17;22;46;94;2
1800;43732;9;39;2;209;59;24;15;39;39;2
1801;43733;9;39;3;309;60;25;17;23;65;2
1802;43629;6;24;4;406;40;13;22;58;94;1
1803;43495;1;5;3;301;4;30;24;31;72;2
1804;43606;5;21;2;205;31;21;18;0;42;2
1805;43732;9;39;2;209;59;24;18;36;42;2
1806;43810;12;50;3;312;81;11;12;59;60;1
1807;43672;7;30;5;507;48;26;21;23;117;1
1808;43814;12;50;7;712;85;15;11;24;155;1
1809;43792;11;47;6;611;77;23;12;56;132;2
1810;43634;6;25;2;206;38;18;11;21;35;2
1811;43638;6;25;6;606;42;22;1;31;121;2
1812;43748;10;41;4;410;68;10;16;41;88;2
1813;43702;8;34;7;708;57;25;17;45;161;1
1814;43611;5;21;7;705;36;26;17;16;161;2
1815;43729;9;38;6;609;63;21;18;8;138;2
1816;43742;10;40;5;510;69;4;14;59;110;1
1817;43659;7;28;6;607;49;13;9;34;129;1
1818;43670;7;30;3;307;46;24;9;21;57;1
1819;43568;4;15;6;604;28;13;20;17;140;1
1820;43786;11;46;7;711;78;17;18;16;162;1
1821;43532;3;10;5;503;20;8;9;31;105;1
1822;43638;6;25;6;606;42;22;11;50;131;1
1823;43653;7;27;7;707;50;7;20;12;164;1
1824;43699;8;34;4;408;54;22;10;36;82;1
1825;43694;8;33;6;608;56;17;4;46;124;2
1826;43639;6;25;7;706;43;23;22;23;166;1
1827;43822;12;52;1;112;79;23;21;31;21;2
1828;43606;5;21;2;205;31;21;5;35;29;2
1829;43763;10;43;5;510;69;25;19;5;115;1
1830;43634;6;25;2;206;38;18;21;16;45;2
1831;43793;11;47;7;711;78;24;6;11;150;2
1832;43662;7;29;2;207;45;16;14;56;38;2
1833;43602;5;20;5;505;34;17;10;5;106;2
1834;43542;3;12;1;103;16;18;23;42;23;2
1835;43669;7;30;2;207;45;23;21;12;45;1
1836;43695;8;33;7;708;57;18;17;24;161;1
1837;43553;3;13;5;503;20;29;20;34;116;1
1838;43756;10;42;5;510;69;18;2;14;98;2
1839;43653;7;27;7;707;50;7;7;55;151;1
1840;43732;9;39;2;209;59;24;14;41;38;2
1841;43775;11;45;3;311;74;6;23;39;71;2
1842;43482;1;3;4;401;5;17;19;54;91;1
1843;43647;7;27;1;107;44;1;22;29;22;2
1844;43766;10;44;1;110;65;28;13;26;13;2
1845;43673;7;30;6;607;49;27;7;19;127;1
1846;43783;11;46;4;411;75;14;9;51;81;2
1847;43764;10;43;6;610;70;26;18;1;138;1
1848;43688;8;32;7;708;57;11;24;23;168;2
1849;43829;12;1;1;112;79;30;11;3;11;2
1850;43811;12;50;4;412;82;12;19;25;91;1
1851;43666;7;29;6;607;49;20;1;12;121;2
1852;43603;5;20;6;605;35;18;16;9;136;2
1853;43633;6;25;1;106;37;17;13;26;13;2
1854;43829;12;1;1;112;79;30;23;19;23;2
1855;43825;12;52;4;412;82;26;22;8;94;1
1856;43675;7;31;1;107;44;29;12;33;12;2
1857;43735;9;39;5;509;62;27;12;16;108;1
1858;43585;4;18;2;204;24;30;18;12;42;2
1859;43765;10;43;7;710;71;27;3;21;147;2
1860;43674;7;30;7;707;50;28;12;43;156;1
1861;43574;4;16;5;504;27;19;19;37;115;1
1862;43758;10;42;7;710;71;20;18;14;162;1
1863;43730;9;38;7;709;64;22;11;33;155;1
1864;43706;8;35;4;408;54;29;19;37;91;1
1865;43676;7;31;2;207;45;30;17;9;41;2
1866;43572;4;16;3;304;25;17;18;5;66;2
1867;43557;4;14;2;204;24;2;19;40;43;2
1868;43595;5;19;5;505;34;10;20;16;116;1
1869;43557;4;14;2;204;24;2;17;36;41;2
1870;43695;8;33;7;708;57;18;16;7;160;1
1871;43497;2;5;5;502;13;1;18;45;114;1
1872;43610;5;21;6;605;35;25;20;2;140;1
1873;43743;10;40;6;610;70;5;19;1;139;1
1874;43751;10;41;7;710;71;13;12;28;156;1
1875;43786;11;46;7;711;78;17;22;12;166;2
1876;43693;8;33;5;508;55;16;19;8;115;1
1877;43483;1;3;5;501;6;18;18;25;114;1
1878;43573;4;16;4;404;26;18;13;9;85;1
1879;43583;4;17;7;704;29;28;23;35;167;2
1880;43632;6;24;7;706;43;16;18;30;162;1
1881;43632;6;24;7;706;43;16;7;40;151;1
1882;43645;6;26;6;606;42;29;19;54;139;1
1883;43517;2;8;4;402;12;21;18;14;90;1
1884;43667;7;29;7;707;50;21;17;0;161;1
1885;43541;3;11;7;703;22;17;18;54;162;1
1886;43658;7;28;5;507;48;12;23;31;119;1
1887;43687;8;32;6;608;56;10;24;19;144;2
1888;43667;7;29;7;707;50;21;8;55;152;1
1889;43808;12;50;1;112;79;9;9;15;9;2
1890;43786;11;46;7;711;78;17;23;53;167;2
1891;43611;5;21;7;705;36;26;16;14;160;2
1892;43624;6;23;6;606;42;8;19;46;139;1
1893;43569;4;15;7;704;29;14;19;21;163;1
